Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
63,25.691291332244873,0.025910490422951755,7.722293376922607,[0.15265714],[0.12681092],[0.0465855]
64,25.67161250114441,0.02559093785274661,7.6516101360321045,[0.15314227],[0.12699261],[0.04678813]
65,25.42474865913391,0.0255888150581582,7.655282020568848,[0.1535014],[0.1276496],[0.04698238]
66,25.55552840232849,0.02528938435657759,7.6770830154418945,[0.15274134],[0.12666181],[0.04661565]
67,25.535442113876343,0.025057421094088844,7.636262893676758,[0.15285593],[0.12680978],[0.04666254]
68,25.61442804336548,0.024603631032273324,7.73645544052124,[0.15323801],[0.12722921],[0.04667258]
69,25.478899240493774,0.024810764750446936,7.77946925163269,[0.1533968],[0.12705858],[0.04673119]
70,25.56334662437439,0.024835801951474314,7.718222141265869,[0.15417224],[0.1276419],[0.04690703]
71,25.587833881378174,0.02454851238019388,7.728004455566406,[0.15403459],[0.12728366],[0.04677641]
72,25.576465129852295,0.024556572930040686,7.8034279346466064,[0.15405109],[0.12722601],[0.04683]
73,25.49883532524109,0.02401412149063415,7.843492746353149,[0.15534871],[0.12756881],[0.04719673]
74,25.51630449295044,0.024154457799864536,7.807599067687988,[0.15534452],[0.12774914],[0.04716659]
75,25.667208671569824,0.023725487352960338,7.793728590011597,[0.15550657],[0.12786918],[0.04731228]
76,25.47970175743103,0.023632944340469562,7.82832407951355,[0.15537344],[0.12793434],[0.04728548]
77,25.64538598060608,0.02376025462654805,7.795932054519653,[0.15525476],[0.12828976],[0.04726874]
78,25.58480167388916,0.023171304899145557,7.780745983123779,[0.15594431],[0.12847939],[0.04745964]
79,25.580042600631714,0.023036678121754466,7.598150014877319,[0.15564869],[0.12826392],[0.04735414]
80,25.554699897766113,0.023045444084952276,7.78842568397522,[0.15640298],[0.12878514],[0.04762878]
81,25.655290365219116,0.022950138271118355,7.657809734344482,[0.15630234],[0.12882883],[0.04773428]
82,25.54837679862976,0.022944259266792374,7.7097954750061035,[0.15613491],[0.12839979],[0.04758859]
83,25.529306650161743,0.022977147227849323,7.89502477645874,[0.15699328],[0.12936122],[0.04794527]
84,25.761831283569336,0.022607984945573138,7.8273797035217285,[0.15605079],[0.12862564],[0.04767232]
85,25.34301781654358,0.02272112663797658,7.752481460571289,[0.1567574],[0.12936761],[0.04772925]
86,25.52074122428894,0.022373409518464046,7.700106859207153,[0.15647103],[0.12903646],[0.04767064]
87,25.366902828216553,0.022383975848141644,7.690024137496948,[0.15626495],[0.12886469],[0.04768571]
88,25.57676339149475,0.0219690452442702,7.539189338684082,[0.15608943],[0.12863254],[0.04757854]
89,25.390277862548828,0.022052311463130997,7.549896717071533,[0.15633258],[0.12917055],[0.04773428]
90,25.482414722442627,0.021872051803376338,7.549703121185303,[0.15718492],[0.12969225],[0.04796537]
91,25.442686319351196,0.021661646184370373,7.539182186126709,[0.15781246],[0.12981872],[0.04813618]
92,25.54503059387207,0.021485246626208678,7.542603969573975,[0.15790362],[0.12978335],[0.04809599]
93,25.617855310440063,0.021461290241491914,7.58271336555481,[0.15816301],[0.13021526],[0.04818474]
94,25.465140104293823,0.021454803438650236,7.696485996246338,[0.15828713],[0.13023845],[0.04824503]
95,25.790281057357788,0.021247041820915358,7.512718439102173,[0.15722375],[0.12948451],[0.0480357]
96,25.588273286819458,0.021153789573358468,7.572903156280518,[0.15718886],[0.12926529],[0.04799384]
97,25.537912130355835,0.021224617257225093,7.579493522644043,[0.15753064],[0.12967145],[0.0480625]
98,25.50266695022583,0.02125807403530361,8.107218980789185,[0.15696629],[0.12928559],[0.04798044]
99,25.546621799468994,0.021291608094341226,7.5906150341033936,[0.15691184],[0.12906332],[0.04789169]
100,25.586388111114502,0.021372538290428695,7.772863864898682,[0.15681608],[0.12857073],[0.04792183]
101,25.442947149276733,0.020961898487211778,7.503474473953247,[0.15704876],[0.12876696],[0.04792016]
102,25.548638582229614,0.020673618588427253,7.654651880264282,[0.15787816],[0.12939422],[0.04813953]
103,25.4301860332489,0.020603196646058648,7.590988874435425,[0.1586679],[0.13034883],[0.04839407]
104,25.574969053268433,0.020484138508280268,7.539101839065552,[0.15841329],[0.13025999],[0.04829192]
105,25.42314648628235,0.02060832356742461,7.556859254837036,[0.15891844],[0.13039202],[0.0483589]
106,25.550318479537964,0.02029680397897733,7.566945552825928,[0.15816763],[0.12961392],[0.0481278]
107,25.482641220092773,0.020206349407971808,7.655384540557861,[0.15797758],[0.13001414],[0.04817804]
108,25.553004503250122,0.020350168470876537,7.580634117126465,[0.15774148],[0.12960668],[0.04804575]
109,25.605101585388184,0.02026397733704535,7.7745256423950195,[0.15909632],[0.1304928],[0.04840914]
110,25.407634496688843,0.02007443221718675,7.643361806869507,[0.15923397],[0.13076235],[0.04843258]
111,25.633909463882446,0.019807326085301058,7.665805101394653,[0.15911387],[0.13046313],[0.04841583]
112,25.483590602874756,0.01981544183717683,7.742908954620361,[0.15922331],[0.13117438],[0.04848282]
113,25.726086854934692,0.01987285111240591,7.522625684738159,[0.15961337],[0.13125636],[0.04860171]
114,25.412276029586792,0.019910956253156517,7.521888732910156,[0.15910692],[0.13043951],[0.04848449]
115,25.520416975021362,0.01977338596726909,7.630653381347656,[0.15961531],[0.13067483],[0.04850626]
116,25.524428367614746,0.019644339615949476,7.543160915374756,[0.15953377],[0.13024111],[0.04846272]
117,25.535947799682617,0.019741552298643973,7.669210910797119,[0.15893652],[0.13000998],[0.04841918]
118,25.547462463378906,0.01943768575938061,7.666340112686157,[0.15961262],[0.13081951],[0.04870554]
119,25.518411874771118,0.019413182399038113,7.760476589202881,[0.15963175],[0.13069114],[0.04875578]
120,25.605100631713867,0.019414937170692766,7.677729368209839,[0.15887584],[0.13024742],[0.04846105]
121,25.42244553565979,0.019242909746338622,7.694836854934692,[0.15943281],[0.13107924],[0.04864693]
122,25.636318922042847,0.01925653628910882,7.678713321685791,[0.15933413],[0.13107531],[0.04860004]
123,25.56073546409607,0.019214643323041423,7.544790983200073,[0.15982056],[0.13192234],[0.04890147]
124,25.497448205947876,0.019011061027119257,7.53905177116394,[0.16068236],[0.13190059],[0.04903376]
125,25.585450649261475,0.01922210800517915,7.628570556640625,[0.1609638],[0.13212126],[0.04898855]
126,25.5420081615448,0.01901076589663974,7.546788454055786,[0.16096626],[0.13226313],[0.04902371]
127,25.515693426132202,0.01899304996583272,7.507127046585083,[0.16055334],[0.13209815],[0.0489718]
128,25.44221544265747,0.018793565110595087,7.529321670532227,[0.16049613],[0.13214078],[0.04903543]
129,25.656755208969116,0.01884004758257005,7.567400217056274,[0.16079089],[0.13228123],[0.04908065]
130,25.405696392059326,0.018926596685284465,7.528287410736084,[0.16029117],[0.13185908],[0.04888472]
131,25.537950038909912,0.01864260974848135,7.730129241943359,[0.16001516],[0.13128333],[0.04885625]
132,25.689537048339844,0.018493912883592072,7.6636269092559814,[0.15961913],[0.13088599],[0.04870889]
133,25.528335094451904,0.0184604516793795,7.647057056427002,[0.16034514],[0.13112451],[0.04888807]
134,25.477125883102417,0.01833308192035842,7.643346071243286,[0.16090028],[0.1316971],[0.04897682]
135,25.602608680725098,0.018561386656147812,7.642631530761719,[0.15967175],[0.13113746],[0.04863688]
136,25.593613862991333,0.018275811075882026,7.625718832015991,[0.15947663],[0.13127474],[0.0486553]
137,25.51184058189392,0.01838023008101366,7.639367580413818,[0.15917732],[0.13113981],[0.04862014]
138,25.70578408241272,0.018484469957066454,7.5747435092926025,[0.16008815],[0.13154387],[0.04887802]
139,25.274950742721558,0.018162590879570655,7.702598810195923,[0.16008233],[0.13170242],[0.04886798]
140,25.518845558166504,0.018140203615819864,7.704668998718262,[0.16018109],[0.13182396],[0.04883448]
141,25.511085271835327,0.018046791378333413,7.706961393356323,[0.16105993],[0.13244692],[0.0490639]
142,25.466495275497437,0.01810936450327963,7.619269609451294,[0.16046593],[0.13195277],[0.04896845]
143,25.490265607833862,0.01818983204135991,7.666980981826782,[0.16113918],[0.13229992],[0.04911079]
144,25.484713077545166,0.01791481698882023,7.674173831939697,[0.16060609],[0.13190229],[0.04907395]
145,25.48696255683899,0.018004440234484848,7.615447759628296,[0.1608265],[0.13180103],[0.04908567]
146,25.476502418518066,0.01772219265077376,7.5846991539001465,[0.16090826],[0.13181494],[0.04910744]
147,25.646430730819702,0.01749827555202023,7.557102918624878,[0.15960102],[0.13101463],[0.04871894]
148,25.407763242721558,0.01773608514963828,7.611886739730835,[0.16037869],[0.13188381],[0.0489852]
149,25.751951932907104,0.01750470264438502,7.628299236297607,[0.16064275],[0.13195572],[0.04899022]
150,25.64161467552185,0.01765367231623392,7.683329105377197,[0.16106133],[0.1319323],[0.0490907]
151,25.57948637008667,0.01731416001925339,7.572744846343994,[0.16076908],[0.13200414],[0.04909572]
152,25.60667109489441,0.01743059980946433,7.574336528778076,[0.1611787],[0.13238916],[0.0491828]
153,25.678380250930786,0.017571838709027177,7.707765817642212,[0.16180614],[0.13275878],[0.04942394]
154,25.48026204109192,0.017520224388613545,7.723939895629883,[0.16142094],[0.1324191],[0.04922969]
155,25.586902379989624,0.017377580158562972,7.61128830909729,[0.16042614],[0.13144],[0.0490572]
156,25.630372285842896,0.017198374302060615,7.643399238586426,[0.16029477],[0.13139392],[0.04902036]
157,25.404423713684082,0.017430304904759983,7.540696144104004,[0.16089935],[0.13183746],[0.0491761]
158,25.58143973350525,0.01717163248203996,7.588144063949585,[0.16136826],[0.13222607],[0.04921462]
159,25.52333426475525,0.017175839259054023,7.5359883308410645,[0.16132308],[0.13191669],[0.04927825]
160,25.501380681991577,0.017205816684196695,7.562882661819458,[0.15999509],[0.13143819],[0.04898017]
161,25.468222618103027,0.017137572797241086,7.652774333953857,[0.16072539],[0.13181035],[0.04906558]
162,25.46238422393799,0.017007640071420208,7.561726093292236,[0.16132507],[0.13243829],[0.04930169]
163,25.567516803741455,0.017069187172867283,7.567690134048462,[0.16010947],[0.13149676],[0.04898352]
164,25.456018209457397,0.017084889711266517,7.598846912384033,[0.16094743],[0.13171692],[0.04924141]
165,25.480409860610962,0.016916879901963503,7.619581699371338,[0.16056026],[0.13138525],[0.0490773]
166,25.65158438682556,0.01699003589932214,7.651820421218872,[0.16113963],[0.13177957],[0.04917777]
167,25.61338186264038,0.01707881363108754,7.722496509552002,[0.16109244],[0.13169201],[0.0490907]
168,25.602463960647583,0.01689569038959841,7.76474666595459,[0.16107611],[0.13179744],[0.04906223]
169,25.564733266830444,0.016816411157975896,7.737764835357666,[0.16104122],[0.13189594],[0.04911749]
170,25.56602907180786,0.016712540713599837,7.767224550247192,[0.16125904],[0.13192928],[0.04923639]
