Iteration,fit_time,evaluate_time,hit_rate,ndcg
40,1.8935940265655518,0.3589456081390381,0.7806451612903226,0.34143228959730293
41,1.8181407451629639,0.3024327754974365,0.7838709677419354,0.34804835158587233
42,2.337510585784912,0.3999300003051758,0.789247311827957,0.3490262041947409
43,2.3437373638153076,0.34407830238342285,0.7935483870967742,0.3490495424030074
44,2.998987913131714,0.4448070526123047,0.789247311827957,0.3488882081830099
45,2.385625123977661,0.32712411880493164,0.7784946236559139,0.33967396639129444
46,2.0092546939849854,0.3294944763183594,0.789247311827957,0.35300768952597744
47,2.3596913814544678,0.46774959564208984,0.7881720430107527,0.35476752526253796
48,2.2190699577331543,0.3859672546386719,0.7967741935483871,0.35776085304822985
49,2.0983924865722656,0.3560774326324463,0.7870967741935484,0.3569428546778301
50,2.051485538482666,0.33310914039611816,0.7827956989247312,0.3491081675246277
51,2.403575897216797,0.4159219264984131,0.7763440860215054,0.351264306467218
52,2.5222253799438477,0.5295839309692383,0.7731182795698924,0.34630232435401315
53,2.605037212371826,0.49631595611572266,0.7817204301075269,0.34538798599284387
54,2.484715700149536,0.39893245697021484,0.7860215053763441,0.3497797705624356
55,2.100386142730713,0.35804295539855957,0.7784946236559139,0.34349573221317875
56,2.087420701980591,0.367018461227417,0.7881720430107527,0.35296895122721583
57,1.9009222984313965,0.37730932235717773,0.7849462365591398,0.3494990551176742
58,2.030327081680298,0.36794185638427734,0.7774193548387097,0.34923291088091285
59,2.0865509510040283,0.3609292507171631,0.7784946236559139,0.3469783327283499
60,2.213062047958374,0.38796329498291016,0.7741935483870968,0.34466846444499327
61,2.207105875015259,0.3400843143463135,0.7806451612903226,0.3486403260704529
62,2.0736076831817627,0.33129334449768066,0.7827956989247312,0.3533148521659461
63,1.9112548828125,0.30748510360717773,0.7806451612903226,0.35455999424789125
64,1.8729937076568604,0.33011674880981445,0.7774193548387097,0.35192478075968
65,1.757530927658081,0.308945894241333,0.7763440860215054,0.3497348945606468
66,1.7848029136657715,0.3016195297241211,0.7860215053763441,0.35391730370003865
67,1.8283185958862305,0.30896973609924316,0.7688172043010753,0.34226124564064125
68,1.8221492767333984,0.312145471572876,0.7774193548387097,0.3436664881435518
69,1.8990023136138916,0.30809974670410156,0.7784946236559139,0.3449559340259606
70,1.739051103591919,0.31714940071105957,0.7881720430107527,0.34760972486697245
71,1.8324754238128662,0.29137325286865234,0.7903225806451613,0.35425606314000047
72,2.1732757091522217,0.370924711227417,0.7978494623655914,0.35724192184244363
73,2.1084580421447754,0.35205960273742676,0.7849462365591398,0.3510546776019999
74,1.90891695022583,0.31823086738586426,0.7752688172043011,0.34069873066170175
75,3.2017338275909424,0.39192843437194824,0.7860215053763441,0.3525433923935804
76,2.43349552154541,0.31316184997558594,0.7881720430107527,0.3497488120570853
77,1.9788849353790283,0.2770850658416748,0.7913978494623656,0.35270568489650217
78,2.2034637928009033,0.3746466636657715,0.7903225806451613,0.36465548262131064
79,2.280902147293091,0.28822994232177734,0.7903225806451613,0.3475307916174669
80,2.2799150943756104,0.37299370765686035,0.7935483870967742,0.36133470147651464
81,2.135427474975586,0.3798496723175049,0.7817204301075269,0.35727238229478514
82,2.035557746887207,0.4438188076019287,0.7784946236559139,0.35480297893620905
83,2.5243396759033203,0.3284420967102051,0.7860215053763441,0.3544591437185486
84,2.013331890106201,0.4836716651916504,0.7795698924731183,0.3512788868816773
85,2.5611863136291504,0.5165877342224121,0.7849462365591398,0.35734977614601493
86,2.47196364402771,0.4193081855773926,0.7849462365591398,0.35862913547488606
87,2.71574068069458,0.32420945167541504,0.7924731182795699,0.3544845589251279
88,1.9647462368011475,0.3181493282318115,0.7956989247311828,0.36014585156800616
89,1.9172537326812744,0.31278538703918457,0.7774193548387097,0.3536392514105613
90,1.9986572265625,0.3111684322357178,0.7913978494623656,0.36272562647173445
91,1.9657471179962158,0.3749966621398926,0.7677419354838709,0.3447477296066495
92,2.3008501529693604,0.3949449062347412,0.7774193548387097,0.35538873155696826
93,2.196129083633423,0.3530843257904053,0.7698924731182796,0.347499641062694
94,2.123295545578003,0.36801600456237793,0.7827956989247312,0.35429737312710013
95,2.3666751384735107,0.3470723628997803,0.7784946236559139,0.3501920877274099
96,2.4165425300598145,0.45976781845092773,0.7817204301075269,0.3523700240103316
97,2.457432985305786,0.3760192394256592,0.7849462365591398,0.35431409284367793
98,2.0559964179992676,0.32062768936157227,0.7913978494623656,0.3598729349211713
99,2.3876163959503174,0.328122615814209,0.7806451612903226,0.34720664740566487
100,1.911466360092163,0.45690011978149414,0.7860215053763441,0.3490911024471313
